"","study","pat_con","id","trial","reward","pun","choices","fullid"
"11843",1,0,119,43,1,0,1,119
"11844",1,0,119,44,1,0,1,119
"11845",1,0,119,45,1,0,1,119
"11846",1,0,119,46,1,0,1,119
"11847",1,0,119,47,0,1,1,119
"11848",1,0,119,48,1,0,1,119
"11849",1,0,119,49,1,0,1,119
"11850",1,0,119,50,1,0,1,119
"11851",1,0,119,51,1,0,1,119
"11852",1,0,119,52,0,1,1,119
"11853",1,0,119,53,1,0,1,119
"11854",1,0,119,54,1,0,1,119
"11855",1,0,119,55,1,0,1,119
"11856",1,0,119,56,0,1,1,119
"11857",1,0,119,57,1,0,1,119
"11858",1,0,119,58,1,0,1,119
"11859",1,0,119,59,1,0,1,119
"11860",1,0,119,60,1,0,1,119
"11861",1,0,119,61,0,1,1,119
"11862",1,0,119,62,1,0,1,119
"11863",1,0,119,63,1,0,1,119
"11864",1,0,119,64,0,1,1,119
"11865",1,0,119,65,1,0,1,119
"11866",1,0,119,66,0,1,1,119
"11867",1,0,119,67,1,0,1,119
"11868",1,0,119,68,1,0,1,119
"11869",1,0,119,69,1,0,1,119
"11870",1,0,119,70,1,0,1,119
"11871",1,0,119,71,0,1,1,119
"11872",1,0,119,72,0,1,1,119
"11873",1,0,119,73,1,0,1,119
"11874",1,0,119,74,0,1,1,119
"11875",1,0,119,75,0,1,1,119
"11876",1,0,119,76,1,0,1,119
"11877",1,0,119,77,1,0,1,119
"11878",1,0,119,78,0,1,1,119
"11879",1,0,119,79,1,0,1,119
"11880",1,0,119,80,1,0,1,119
"11881",1,0,119,81,1,0,1,119
"11882",1,0,119,82,1,0,1,119
"11883",1,0,119,83,0,1,1,119
"11884",1,0,119,84,0,1,1,119
"11885",1,0,119,85,1,0,1,119
"11886",1,0,119,86,1,0,1,119
"11887",1,0,119,87,1,0,1,119
"11888",1,0,119,88,1,0,1,119
"11889",1,0,119,89,1,0,1,119
"11890",1,0,119,90,1,0,1,119
"11891",1,0,119,91,0,1,1,119
"11892",1,0,119,92,1,0,1,119
"11893",1,0,119,93,0,1,1,119
"11894",1,0,119,94,0,1,1,119
"11895",1,0,119,95,0,1,2,119
"11896",1,0,119,96,0,1,2,119
"11897",1,0,119,97,0,1,2,119
"11898",1,0,119,98,0,1,2,119
"11899",1,0,119,99,0,1,2,119
"11900",1,0,119,100,0,1,2,119
"11901",1,0,120,1,0,1,2,120
"11902",1,0,120,2,1,0,2,120
"11903",1,0,120,3,1,0,1,120
"11904",1,0,120,4,0,1,2,120
"11905",1,0,120,5,0,1,1,120
"11906",1,0,120,6,1,0,2,120
"11907",1,0,120,7,1,0,1,120
"11908",1,0,120,8,0,1,2,120
"11909",1,0,120,9,1,0,2,120
"11910",1,0,120,10,1,0,1,120
"11911",1,0,120,11,0,1,2,120
"11912",1,0,120,12,0,1,2,120
"11913",1,0,120,13,1,0,1,120
"11914",1,0,120,14,1,0,2,120
"11915",1,0,120,15,0,1,1,120
"11916",1,0,120,16,1,0,1,120
"11917",1,0,120,17,1,0,2,120
"11918",1,0,120,18,1,0,1,120
"11919",1,0,120,19,0,1,2,120
"11920",1,0,120,20,1,0,2,120
"11921",1,0,120,21,1,0,2,120
"11922",1,0,120,22,1,0,2,120
"11923",1,0,120,23,1,0,2,120
"11924",1,0,120,24,0,1,1,120
"11925",1,0,120,25,0,1,1,120
"11926",1,0,120,26,1,0,2,120
"11927",1,0,120,27,1,0,2,120
"11928",1,0,120,28,1,0,1,120
"11929",1,0,120,29,1,0,1,120
"11930",1,0,120,30,1,0,1,120
"11931",1,0,120,31,1,0,1,120
"11932",1,0,120,32,1,0,1,120
"11933",1,0,120,33,1,0,1,120
"11934",1,0,120,34,1,0,1,120
"11935",1,0,120,35,0,1,1,120
"11936",1,0,120,36,1,0,2,120
"11937",1,0,120,37,1,0,1,120
"11938",1,0,120,38,1,0,1,120
"11939",1,0,120,39,1,0,1,120
"11940",1,0,120,40,1,0,1,120
"11941",1,0,120,41,1,0,1,120
"11942",1,0,120,42,1,0,1,120
"11943",1,0,120,43,1,0,1,120
"11944",1,0,120,44,1,0,1,120
"11945",1,0,120,45,1,0,1,120
"11946",1,0,120,46,1,0,2,120
"11947",1,0,120,47,0,1,2,120
"11948",1,0,120,48,1,0,1,120
"11949",1,0,120,49,1,0,1,120
"11950",1,0,120,50,1,0,1,120
"11951",1,0,120,51,1,0,1,120
"11952",1,0,120,52,0,1,2,120
"11953",1,0,120,53,1,0,2,120
"11954",1,0,120,54,1,0,1,120
"11955",1,0,120,55,1,0,1,120
"11956",1,0,120,56,0,1,1,120
"11957",1,0,120,57,1,0,1,120
"11958",1,0,120,58,1,0,1,120
"11959",1,0,120,59,1,0,1,120
"11960",1,0,120,60,1,0,1,120
"11961",1,0,120,61,0,1,1,120
"11962",1,0,120,62,1,0,1,120
"11963",1,0,120,63,1,0,1,120
"11964",1,0,120,64,0,1,2,120
"11965",1,0,120,65,1,0,1,120
"11966",1,0,120,66,0,1,1,120
"11967",1,0,120,67,1,0,1,120
"11968",1,0,120,68,1,0,1,120
"11969",1,0,120,69,1,0,1,120
"11970",1,0,120,70,1,0,1,120
"11971",1,0,120,71,0,1,1,120
"11972",1,0,120,72,0,1,1,120
"11973",1,0,120,73,1,0,1,120
"11974",1,0,120,74,0,1,1,120
"11975",1,0,120,75,0,1,1,120
"11976",1,0,120,76,1,0,1,120
"11977",1,0,120,77,1,0,1,120
"11978",1,0,120,78,0,1,1,120
"11979",1,0,120,79,1,0,1,120
"11980",1,0,120,80,1,0,1,120
"11981",1,0,120,81,1,0,1,120
"11982",1,0,120,82,1,0,2,120
"11983",1,0,120,83,0,1,1,120
"11984",1,0,120,84,0,1,1,120
"11985",1,0,120,85,1,0,1,120
"11986",1,0,120,86,1,0,1,120
"11987",1,0,120,87,1,0,1,120
"11988",1,0,120,88,1,0,1,120
"11989",1,0,120,89,1,0,1,120
"11990",1,0,120,90,1,0,1,120
"11991",1,0,120,91,0,1,1,120
"11992",1,0,120,92,1,0,1,120
"11993",1,0,120,93,0,1,1,120
"11994",1,0,120,94,0,1,2,120
"11995",1,0,120,95,0,1,2,120
"11996",1,0,120,96,0,1,1,120
"11997",1,0,120,97,0,1,1,120
"11998",1,0,120,98,0,1,2,120
"11999",1,0,120,99,0,1,1,120
"12000",1,0,120,100,0,1,1,120
"12001",1,0,121,1,0,1,1,121
"12002",1,0,121,2,1,0,2,121
"12003",1,0,121,3,1,0,1,121
"12004",1,0,121,4,0,1,1,121
"12005",1,0,121,5,0,1,1,121
"12006",1,0,121,6,1,0,2,121
"12007",1,0,121,7,1,0,2,121
"12008",1,0,121,8,0,1,2,121
"12009",1,0,121,9,1,0,2,121
"12010",1,0,121,10,1,0,1,121
"12011",1,0,121,11,0,1,1,121
"12012",1,0,121,12,0,1,1,121
"12013",1,0,121,13,1,0,2,121
"12014",1,0,121,14,1,0,2,121
"12015",1,0,121,15,0,1,1,121
"12016",1,0,121,16,1,0,2,121
"12017",1,0,121,17,1,0,2,121
"12018",1,0,121,18,1,0,2,121
"12019",1,0,121,19,0,1,1,121
"12020",1,0,121,20,1,0,2,121
"12021",1,0,121,21,1,0,2,121
"12022",1,0,121,22,1,0,2,121
"12023",1,0,121,23,1,0,2,121
"12024",1,0,121,24,0,1,2,121
"12025",1,0,121,25,0,1,2,121
"12026",1,0,121,26,1,0,2,121
"12027",1,0,121,27,1,0,2,121
"12028",1,0,121,28,1,0,2,121
"12029",1,0,121,29,1,0,2,121
"12030",1,0,121,30,1,0,2,121
"12031",1,0,121,31,1,0,2,121
"12032",1,0,121,32,1,0,2,121
"12033",1,0,121,33,1,0,2,121
"12034",1,0,121,34,1,0,2,121
"12035",1,0,121,35,0,1,1,121
"12036",1,0,121,36,1,0,1,121
"12037",1,0,121,37,1,0,1,121
"12038",1,0,121,38,1,0,1,121
"12039",1,0,121,39,1,0,1,121
"12040",1,0,121,40,1,0,1,121
"12041",1,0,121,41,1,0,1,121
"12042",1,0,121,42,1,0,1,121
"12043",1,0,121,43,1,0,1,121
"12044",1,0,121,44,1,0,1,121
"12045",1,0,121,45,1,0,1,121
"12046",1,0,121,46,1,0,1,121
"12047",1,0,121,47,0,1,1,121
"12048",1,0,121,48,1,0,1,121
"12049",1,0,121,49,1,0,1,121
"12050",1,0,121,50,1,0,1,121
"12051",1,0,121,51,1,0,1,121
"12052",1,0,121,52,0,1,1,121
"12053",1,0,121,53,1,0,1,121
"12054",1,0,121,54,1,0,1,121
"12055",1,0,121,55,1,0,1,121
"12056",1,0,121,56,0,1,1,121
"12057",1,0,121,57,1,0,1,121
"12058",1,0,121,58,1,0,1,121
"12059",1,0,121,59,1,0,1,121
"12060",1,0,121,60,1,0,1,121
"12061",1,0,121,61,0,1,1,121
"12062",1,0,121,62,1,0,1,121
"12063",1,0,121,63,1,0,1,121
"12064",1,0,121,64,0,1,1,121
"12065",1,0,121,65,1,0,1,121
"12066",1,0,121,66,0,1,1,121
"12067",1,0,121,67,1,0,1,121
"12068",1,0,121,68,1,0,1,121
"12069",1,0,121,69,1,0,1,121
"12070",1,0,121,70,1,0,1,121
"12071",1,0,121,71,0,1,1,121
"12072",1,0,121,72,0,1,1,121
"12073",1,0,121,73,1,0,1,121
"12074",1,0,121,74,0,1,1,121
"12075",1,0,121,75,0,1,1,121
"12076",1,0,121,76,1,0,1,121
"12077",1,0,121,77,1,0,1,121
"12078",1,0,121,78,0,1,1,121
"12079",1,0,121,79,1,0,1,121
"12080",1,0,121,80,1,0,1,121
"12081",1,0,121,81,1,0,1,121
"12082",1,0,121,82,1,0,1,121
"12083",1,0,121,83,0,1,1,121
"12084",1,0,121,84,0,1,1,121
"12085",1,0,121,85,1,0,1,121
"12086",1,0,121,86,1,0,1,121
"12087",1,0,121,87,1,0,1,121
"12088",1,0,121,88,1,0,1,121
"12089",1,0,121,89,1,0,1,121
"12090",1,0,121,90,1,0,1,121
"12091",1,0,121,91,0,1,1,121
"12092",1,0,121,92,1,0,1,121
"12093",1,0,121,93,0,1,1,121
"12094",1,0,121,94,0,1,1,121
"12095",1,0,121,95,0,1,1,121
"12096",1,0,121,96,0,1,1,121
"12097",1,0,121,97,0,1,1,121
"12098",1,0,121,98,0,1,2,121
"12099",1,0,121,99,0,1,2,121
"12100",1,0,121,100,0,1,2,121
"12101",1,0,122,1,0,1,1,122
"12102",1,0,122,2,1,0,1,122
"12103",1,0,122,3,1,0,2,122
"12104",1,0,122,4,0,1,2,122
"12105",1,0,122,5,0,1,2,122
"12106",1,0,122,6,1,0,2,122
"12107",1,0,122,7,1,0,2,122
"12108",1,0,122,8,0,1,2,122
"12109",1,0,122,9,1,0,2,122
"12110",1,0,122,10,1,0,2,122
"12111",1,0,122,11,0,1,2,122
"12112",1,0,122,12,0,1,2,122
"12113",1,0,122,13,1,0,1,122
"12114",1,0,122,14,1,0,2,122
"12115",1,0,122,15,0,1,2,122
"12116",1,0,122,16,1,0,2,122
"12117",1,0,122,17,1,0,2,122
"12118",1,0,122,18,1,0,2,122
"12119",1,0,122,19,0,1,2,122
"12120",1,0,122,20,1,0,2,122
"12121",1,0,122,21,1,0,2,122
"12122",1,0,122,22,1,0,2,122
"12123",1,0,122,23,1,0,2,122
"12124",1,0,122,24,0,1,2,122
"12125",1,0,122,25,0,1,2,122
"12126",1,0,122,26,1,0,2,122
"12127",1,0,122,27,1,0,1,122
"12128",1,0,122,28,1,0,1,122
"12129",1,0,122,29,1,0,1,122
"12130",1,0,122,30,1,0,1,122
"12131",1,0,122,31,1,0,1,122
"12132",1,0,122,32,1,0,1,122
"12133",1,0,122,33,1,0,1,122
"12134",1,0,122,34,1,0,1,122
"12135",1,0,122,35,0,1,1,122
"12136",1,0,122,36,1,0,1,122
"12137",1,0,122,37,1,0,1,122
"12138",1,0,122,38,1,0,1,122
"12139",1,0,122,39,1,0,1,122
"12140",1,0,122,40,1,0,1,122
"12141",1,0,122,41,1,0,1,122
"12142",1,0,122,42,1,0,1,122
"12143",1,0,122,43,1,0,1,122
"12144",1,0,122,44,1,0,1,122
"12145",1,0,122,45,1,0,1,122
"12146",1,0,122,46,1,0,1,122
"12147",1,0,122,47,0,1,1,122
"12148",1,0,122,48,1,0,1,122
"12149",1,0,122,49,1,0,1,122
"12150",1,0,122,50,1,0,1,122
"12151",1,0,122,51,1,0,1,122
"12152",1,0,122,52,0,1,1,122
"12153",1,0,122,53,1,0,1,122
"12154",1,0,122,54,1,0,1,122
"12155",1,0,122,55,1,0,1,122
"12156",1,0,122,56,0,1,1,122
"12157",1,0,122,57,1,0,1,122
"12158",1,0,122,58,1,0,1,122
"12159",1,0,122,59,1,0,1,122
"12160",1,0,122,60,1,0,1,122
"12161",1,0,122,61,0,1,1,122
"12162",1,0,122,62,1,0,1,122
"12163",1,0,122,63,1,0,1,122
"12164",1,0,122,64,0,1,1,122
"12165",1,0,122,65,1,0,1,122
"12166",1,0,122,66,0,1,1,122
"12167",1,0,122,67,1,0,1,122
"12168",1,0,122,68,1,0,1,122
"12169",1,0,122,69,1,0,1,122
"12170",1,0,122,70,1,0,1,122
"12171",1,0,122,71,0,1,1,122
"12172",1,0,122,72,0,1,1,122
"12173",1,0,122,73,1,0,1,122
"12174",1,0,122,74,0,1,1,122
"12175",1,0,122,75,0,1,2,122
"12176",1,0,122,76,1,0,1,122
"12177",1,0,122,77,1,0,1,122
"12178",1,0,122,78,0,1,1,122
"12179",1,0,122,79,1,0,1,122
"12180",1,0,122,80,1,0,1,122
"12181",1,0,122,81,1,0,1,122
"12182",1,0,122,82,1,0,1,122
"12183",1,0,122,83,0,1,1,122
"12184",1,0,122,84,0,1,1,122
"12185",1,0,122,85,1,0,1,122
"12186",1,0,122,86,1,0,1,122
"12187",1,0,122,87,1,0,1,122
"12188",1,0,122,88,1,0,1,122
"12189",1,0,122,89,1,0,1,122
"12190",1,0,122,90,1,0,1,122
"12191",1,0,122,91,0,1,1,122
"12192",1,0,122,92,1,0,1,122
"12193",1,0,122,93,0,1,1,122
"12194",1,0,122,94,0,1,1,122
"12195",1,0,122,95,0,1,1,122
"12196",1,0,122,96,0,1,1,122
"12197",1,0,122,97,0,1,1,122
"12198",1,0,122,98,0,1,1,122
"12199",1,0,122,99,0,1,1,122
"12200",1,0,122,100,0,1,1,122
"12201",1,0,123,1,0,1,2,123
"12202",1,0,123,2,1,0,2,123
"12203",1,0,123,3,1,0,1,123
"12204",1,0,123,4,0,1,1,123
"12205",1,0,123,5,0,1,1,123
"12206",1,0,123,6,1,0,1,123
"12207",1,0,123,7,1,0,1,123
"12208",1,0,123,8,0,1,1,123
"12209",1,0,123,9,1,0,1,123
"12210",1,0,123,10,1,0,1,123
"12211",1,0,123,11,0,1,1,123
"12212",1,0,123,12,0,1,1,123
"12213",1,0,123,13,1,0,1,123
"12214",1,0,123,14,1,0,1,123
"12215",1,0,123,15,0,1,1,123
"12216",1,0,123,16,1,0,2,123
"12217",1,0,123,17,1,0,1,123
"12218",1,0,123,18,1,0,1,123
"12219",1,0,123,19,0,1,1,123
"12220",1,0,123,20,1,0,1,123
"12221",1,0,123,21,1,0,1,123
"12222",1,0,123,22,1,0,1,123
"12223",1,0,123,23,1,0,1,123
"12224",1,0,123,24,0,1,1,123
"12225",1,0,123,25,0,1,1,123
"12226",1,0,123,26,1,0,1,123
"12227",1,0,123,27,1,0,1,123
"12228",1,0,123,28,1,0,1,123
"12229",1,0,123,29,1,0,1,123
"12230",1,0,123,30,1,0,1,123
"12231",1,0,123,31,1,0,1,123
"12232",1,0,123,32,1,0,1,123
"12233",1,0,123,33,1,0,1,123
"12234",1,0,123,34,1,0,1,123
"12235",1,0,123,35,0,1,1,123
"12236",1,0,123,36,1,0,1,123
"12237",1,0,123,37,1,0,1,123
"12238",1,0,123,38,1,0,1,123
"12239",1,0,123,39,1,0,1,123
"12240",1,0,123,40,1,0,1,123
"12241",1,0,123,41,1,0,1,123
"12242",1,0,123,42,1,0,1,123
"12243",1,0,123,43,1,0,1,123
"12244",1,0,123,44,1,0,1,123
"12245",1,0,123,45,1,0,1,123
"12246",1,0,123,46,1,0,1,123
"12247",1,0,123,47,0,1,1,123
"12248",1,0,123,48,1,0,1,123
"12249",1,0,123,49,1,0,1,123
"12250",1,0,123,50,1,0,1,123
"12251",1,0,123,51,1,0,1,123
"12252",1,0,123,52,0,1,1,123
"12253",1,0,123,53,1,0,1,123
"12254",1,0,123,54,1,0,1,123
"12255",1,0,123,55,1,0,1,123
"12256",1,0,123,56,0,1,1,123
"12257",1,0,123,57,1,0,1,123
"12258",1,0,123,58,1,0,1,123
"12259",1,0,123,59,1,0,1,123
"12260",1,0,123,60,1,0,1,123
"12261",1,0,123,61,0,1,1,123
"12262",1,0,123,62,1,0,1,123
"12263",1,0,123,63,1,0,1,123
"12264",1,0,123,64,0,1,1,123
"12265",1,0,123,65,1,0,1,123
"12266",1,0,123,66,0,1,1,123
"12267",1,0,123,67,1,0,1,123
"12268",1,0,123,68,1,0,1,123
"12269",1,0,123,69,1,0,1,123
"12270",1,0,123,70,1,0,1,123
"12271",1,0,123,71,0,1,1,123
"12272",1,0,123,72,0,1,1,123
"12273",1,0,123,73,1,0,1,123
"12274",1,0,123,74,0,1,1,123
"12275",1,0,123,75,0,1,1,123
"12276",1,0,123,76,1,0,1,123
"12277",1,0,123,77,1,0,1,123
"12278",1,0,123,78,0,1,1,123
"12279",1,0,123,79,1,0,1,123
"12280",1,0,123,80,1,0,1,123
"12281",1,0,123,81,1,0,1,123
"12282",1,0,123,82,1,0,1,123
"12283",1,0,123,83,0,1,1,123
"12284",1,0,123,84,0,1,1,123
"12285",1,0,123,85,1,0,2,123
"12286",1,0,123,86,1,0,1,123
"12287",1,0,123,87,1,0,1,123
"12288",1,0,123,88,1,0,1,123
"12289",1,0,123,89,1,0,1,123
"12290",1,0,123,90,1,0,1,123
"12291",1,0,123,91,0,1,1,123
"12292",1,0,123,92,1,0,1,123
"12293",1,0,123,93,0,1,1,123
"12294",1,0,123,94,0,1,1,123
"12295",1,0,123,95,0,1,1,123
"12296",1,0,123,96,0,1,1,123
"12297",1,0,123,97,0,1,1,123
"12298",1,0,123,98,0,1,1,123
"12299",1,0,123,99,0,1,1,123
"12300",1,0,123,100,0,1,1,123
"12301",1,0,124,1,0,1,1,124
"12302",1,0,124,2,1,0,2,124
"12303",1,0,124,3,1,0,2,124
"12304",1,0,124,4,0,1,1,124
"12305",1,0,124,5,0,1,1,124
"12306",1,0,124,6,1,0,2,124
"12307",1,0,124,7,1,0,2,124
"12308",1,0,124,8,0,1,1,124
"12309",1,0,124,9,1,0,2,124
"12310",1,0,124,10,1,0,1,124
"12311",1,0,124,11,0,1,1,124
"12312",1,0,124,12,0,1,1,124
"12313",1,0,124,13,1,0,2,124
"12314",1,0,124,14,1,0,1,124
"12315",1,0,124,15,0,1,1,124
"12316",1,0,124,16,1,0,1,124
"12317",1,0,124,17,1,0,1,124
"12318",1,0,124,18,1,0,1,124
"12319",1,0,124,19,0,1,1,124
"12320",1,0,124,20,1,0,1,124
"12321",1,0,124,21,1,0,1,124
"12322",1,0,124,22,1,0,1,124
"12323",1,0,124,23,1,0,1,124
"12324",1,0,124,24,0,1,1,124
"12325",1,0,124,25,0,1,1,124
"12326",1,0,124,26,1,0,2,124
"12327",1,0,124,27,1,0,1,124
"12328",1,0,124,28,1,0,1,124
"12329",1,0,124,29,1,0,1,124
"12330",1,0,124,30,1,0,1,124
"12331",1,0,124,31,1,0,1,124
"12332",1,0,124,32,1,0,1,124
"12333",1,0,124,33,1,0,1,124
"12334",1,0,124,34,1,0,1,124
"12335",1,0,124,35,0,1,1,124
"12336",1,0,124,36,1,0,1,124
"12337",1,0,124,37,1,0,1,124
"12338",1,0,124,38,1,0,1,124
"12339",1,0,124,39,1,0,1,124
"12340",1,0,124,40,1,0,1,124
"12341",1,0,124,41,1,0,1,124
"12342",1,0,124,42,1,0,1,124
"12343",1,0,124,43,1,0,1,124
"12344",1,0,124,44,1,0,1,124
"12345",1,0,124,45,1,0,1,124
"12346",1,0,124,46,1,0,1,124
"12347",1,0,124,47,0,1,1,124
"12348",1,0,124,48,1,0,1,124
"12349",1,0,124,49,1,0,1,124
"12350",1,0,124,50,1,0,1,124
"12351",1,0,124,51,1,0,1,124
"12352",1,0,124,52,0,1,1,124
"12353",1,0,124,53,1,0,1,124
"12354",1,0,124,54,1,0,1,124
"12355",1,0,124,55,1,0,1,124
"12356",1,0,124,56,0,1,1,124
"12357",1,0,124,57,1,0,1,124
"12358",1,0,124,58,1,0,1,124
"12359",1,0,124,59,1,0,1,124
"12360",1,0,124,60,1,0,1,124
"12361",1,0,124,61,0,1,1,124
"12362",1,0,124,62,1,0,1,124
"12363",1,0,124,63,1,0,1,124
"12364",1,0,124,64,0,1,1,124
"12365",1,0,124,65,1,0,1,124
"12366",1,0,124,66,0,1,1,124
"12367",1,0,124,67,1,0,1,124
"12368",1,0,124,68,1,0,1,124
"12369",1,0,124,69,1,0,1,124
"12370",1,0,124,70,1,0,1,124
"12371",1,0,124,71,0,1,1,124
"12372",1,0,124,72,0,1,1,124
"12373",1,0,124,73,1,0,1,124
"12374",1,0,124,74,0,1,1,124
"12375",1,0,124,75,0,1,1,124
"12376",1,0,124,76,1,0,1,124
"12377",1,0,124,77,1,0,1,124
"12378",1,0,124,78,0,1,1,124
"12379",1,0,124,79,1,0,1,124
"12380",1,0,124,80,1,0,1,124
"12381",1,0,124,81,1,0,1,124
"12382",1,0,124,82,1,0,1,124
"12383",1,0,124,83,0,1,1,124
"12384",1,0,124,84,0,1,1,124
"12385",1,0,124,85,1,0,2,124
"12386",1,0,124,86,1,0,1,124
"12387",1,0,124,87,1,0,1,124
"12388",1,0,124,88,1,0,1,124
"12389",1,0,124,89,1,0,1,124
"12390",1,0,124,90,1,0,1,124
"12391",1,0,124,91,0,1,1,124
"12392",1,0,124,92,1,0,1,124
"12393",1,0,124,93,0,1,1,124
"12394",1,0,124,94,0,1,1,124
"12395",1,0,124,95,0,1,2,124
"12396",1,0,124,96,0,1,2,124
"12397",1,0,124,97,0,1,2,124
"12398",1,0,124,98,0,1,2,124
"12399",1,0,124,99,0,1,2,124
"12400",1,0,124,100,0,1,2,124
"12401",1,0,125,1,0,1,1,125
"12402",1,0,125,2,1,0,2,125
"12403",1,0,125,3,1,0,2,125
"12404",1,0,125,4,0,1,1,125
"12405",1,0,125,5,0,1,1,125
"12406",1,0,125,6,1,0,2,125
"12407",1,0,125,7,1,0,2,125
"12408",1,0,125,8,0,1,1,125
"12409",1,0,125,9,1,0,1,125
"12410",1,0,125,10,1,0,1,125
"12411",1,0,125,11,0,1,1,125
"12412",1,0,125,12,0,1,1,125
"12413",1,0,125,13,1,0,2,125
"12414",1,0,125,14,1,0,1,125
"12415",1,0,125,15,0,1,1,125
"12416",1,0,125,16,1,0,1,125
"12417",1,0,125,17,1,0,2,125
"12418",1,0,125,18,1,0,1,125
"12419",1,0,125,19,0,1,1,125
"12420",1,0,125,20,1,0,1,125
"12421",1,0,125,21,1,0,1,125
"12422",1,0,125,22,1,0,1,125
"12423",1,0,125,23,1,0,1,125
"12424",1,0,125,24,0,1,1,125
"12425",1,0,125,25,0,1,1,125
"12426",1,0,125,26,1,0,2,125
"12427",1,0,125,27,1,0,1,125
"12428",1,0,125,28,1,0,1,125
"12429",1,0,125,29,1,0,1,125
"12430",1,0,125,30,1,0,1,125
"12431",1,0,125,31,1,0,2,125
"12432",1,0,125,32,1,0,1,125
"12433",1,0,125,33,1,0,1,125
"12434",1,0,125,34,1,0,1,125
"12435",1,0,125,35,0,1,1,125
"12436",1,0,125,36,1,0,1,125
"12437",1,0,125,37,1,0,1,125
"12438",1,0,125,38,1,0,1,125
"12439",1,0,125,39,1,0,1,125
"12440",1,0,125,40,1,0,1,125
"12441",1,0,125,41,1,0,1,125
"12442",1,0,125,42,1,0,1,125
"12443",1,0,125,43,1,0,1,125
"12444",1,0,125,44,1,0,1,125
"12445",1,0,125,45,1,0,1,125
"12446",1,0,125,46,1,0,1,125
"12447",1,0,125,47,0,1,1,125
"12448",1,0,125,48,1,0,2,125
"12449",1,0,125,49,1,0,1,125
"12450",1,0,125,50,1,0,1,125
"12451",1,0,125,51,1,0,1,125
"12452",1,0,125,52,0,1,1,125
"12453",1,0,125,53,1,0,2,125
"12454",1,0,125,54,1,0,1,125
"12455",1,0,125,55,1,0,1,125
"12456",1,0,125,56,0,1,1,125
"12457",1,0,125,57,1,0,2,125
"12458",1,0,125,58,1,0,1,125
"12459",1,0,125,59,1,0,1,125
"12460",1,0,125,60,1,0,1,125
"12461",1,0,125,61,0,1,1,125
"12462",1,0,125,62,1,0,1,125
"12463",1,0,125,63,1,0,1,125
"12464",1,0,125,64,0,1,1,125
"12465",1,0,125,65,1,0,2,125
"12466",1,0,125,66,0,1,1,125
"12467",1,0,125,67,1,0,1,125
"12468",1,0,125,68,1,0,1,125
"12469",1,0,125,69,1,0,2,125
"12470",1,0,125,70,1,0,1,125
"12471",1,0,125,71,0,1,1,125
"12472",1,0,125,72,0,1,2,125
"12473",1,0,125,73,1,0,2,125
"12474",1,0,125,74,0,1,2,125
"12475",1,0,125,75,0,1,2,125
"12476",1,0,125,76,1,0,1,125
"12477",1,0,125,77,1,0,2,125
"12478",1,0,125,78,0,1,1,125
"12479",1,0,125,79,1,0,1,125
"12480",1,0,125,80,1,0,1,125
"12481",1,0,125,81,1,0,2,125
"12482",1,0,125,82,1,0,1,125
"12483",1,0,125,83,0,1,1,125
"12484",1,0,125,84,0,1,2,125
"12485",1,0,125,85,1,0,2,125
"12486",1,0,125,86,1,0,2,125
"12487",1,0,125,87,1,0,1,125
"12488",1,0,125,88,1,0,1,125
"12489",1,0,125,89,1,0,1,125
"12490",1,0,125,90,1,0,1,125
"12491",1,0,125,91,0,1,1,125
"12492",1,0,125,92,1,0,1,125
"12493",1,0,125,93,0,1,1,125
"12494",1,0,125,94,0,1,2,125
"12495",1,0,125,95,0,1,1,125
"12496",1,0,125,96,0,1,2,125
"12497",1,0,125,97,0,1,2,125
"12498",1,0,125,98,0,1,2,125
"12499",1,0,125,99,0,1,2,125
"12500",1,0,125,100,0,1,2,125
"12501",1,0,126,1,0,1,2,126
"12502",1,0,126,2,1,0,2,126
"12503",1,0,126,3,1,0,1,126
"12504",1,0,126,4,0,1,1,126
"12505",1,0,126,5,0,1,2,126
"12506",1,0,126,6,1,0,2,126
"12507",1,0,126,7,1,0,2,126
"12508",1,0,126,8,0,1,2,126
"12509",1,0,126,9,1,0,2,126
"12510",1,0,126,10,1,0,2,126
"12511",1,0,126,11,0,1,2,126
"12512",1,0,126,12,0,1,2,126
"12513",1,0,126,13,1,0,2,126
"12514",1,0,126,14,1,0,2,126
"12515",1,0,126,15,0,1,2,126
"12516",1,0,126,16,1,0,2,126
"12517",1,0,126,17,1,0,2,126
"12518",1,0,126,18,1,0,2,126
"12519",1,0,126,19,0,1,2,126
"12520",1,0,126,20,1,0,2,126
"12521",1,0,126,21,1,0,2,126
"12522",1,0,126,22,1,0,1,126
"12523",1,0,126,23,1,0,1,126
"12524",1,0,126,24,0,1,1,126
"12525",1,0,126,25,0,1,1,126
"12526",1,0,126,26,1,0,1,126
"12527",1,0,126,27,1,0,1,126
"12528",1,0,126,28,1,0,1,126
"12529",1,0,126,29,1,0,1,126
"12530",1,0,126,30,1,0,1,126
"12531",1,0,126,31,1,0,1,126
"12532",1,0,126,32,1,0,1,126
"12533",1,0,126,33,1,0,1,126
"12534",1,0,126,34,1,0,1,126
"12535",1,0,126,35,0,1,1,126
"12536",1,0,126,36,1,0,2,126
"12537",1,0,126,37,1,0,1,126
"12538",1,0,126,38,1,0,1,126
"12539",1,0,126,39,1,0,1,126
"12540",1,0,126,40,1,0,1,126
